timestamp,devID,soil,rain,temp,humi,geo,lat,lng,hour,day_of_week
2025-07-30 03:29:39.388,101,24.39999962,0.0,34.60784531,56.86526489,8.726438522,8.638049126,99.8989563,3,2
2025-07-30 03:29:40.641,102,20.89999962,0.0,35.02975464,54.05760193,2.718420267,8.637966156,99.89894867,3,2
2025-07-30 03:29:41.862,101,24.39999962,0.0,34.65591049,57.48134613,4.651966572,8.638049126,99.8989563,3,2
2025-07-30 03:29:43.088,102,20.89999962,0.0,35.02708435,54.64888763,2.535186529,8.637969017,99.89894867,3,2
2025-07-30 03:29:44.344,101,24.39999962,0.0,34.6986351,56.52384186,10.02503681,8.638048172,99.8989563,3,2
2025-07-30 03:29:45.626,102,20.89999962,0.0,35.08049011,55.08758545,3.019428492,8.637969971,99.89894867,3,2
2025-07-30 03:29:46.843,101,24.39999962,0.0,34.70130539,56.72029877,14.32774544,8.638048172,99.8989563,3,2
2025-07-30 03:29:48.055,101,24.39999962,0.0,34.69596481,56.08323669,9.525156021,8.638048172,99.8989563,3,2
2025-07-30 03:29:49.284,101,24.39999962,0.0,34.68528366,55.87723923,16.0120945,8.638049126,99.8989563,3,2
2025-07-30 03:29:50.533,102,20.89999962,0.0,35.18463516,54.98077393,3.887055159,8.637971878,99.89894867,3,2
2025-07-30 03:29:51.776,101,24.39999962,0.0,34.64789963,56.51621246,19.40419197,8.638051033,99.8989563,3,2
2025-07-30 03:29:53.019,102,20.89999962,0.0,35.27542496,54.60120392,2.927877188,8.637971878,99.89894867,3,2
2025-07-30 03:29:54.252,101,24.39999962,0.0,34.68528366,57.69687653,13.37330437,8.638051033,99.8989563,3,2
2025-07-30 03:29:55.476,102,20.89999962,0.0,35.3768959,56.6783371,3.120262623,8.637972832,99.89894867,3,2
2025-07-30 03:29:56.707,101,24.39999962,0.0,34.70397568,56.47425079,9.763150215,8.638051033,99.89896393,3,2
2025-07-30 03:29:57.929,101,24.39999962,0.0,34.74670029,58.49416351,14.26512051,8.638051033,99.89896393,3,2
2025-07-30 03:29:59.151,102,20.89999962,0.0,35.51041794,54.57831573,19.93151474,8.637972832,99.89894867,3,2
2025-07-30 03:30:00.397,102,20.89999962,0.0,35.62257004,52.83306503,2.800742388,8.637972832,99.89894867,3,2
2025-07-30 03:30:01.656,101,24.39999962,0.0,34.77340317,55.9420929,8.354020119,8.638050079,99.89896393,3,2
2025-07-30 03:30:02.890,102,20.89999962,0.0,35.66262436,52.85213852,5.751057148,8.637971878,99.89894867,3,2
2025-07-30 03:30:04.144,102,20.89999962,0.0,35.65728378,52.70526886,12.38624954,8.637971878,99.89894867,3,2
2025-07-30 03:30:05.353,101,24.39999962,0.0,34.88555908,56.76989746,11.91679287,8.638051033,99.89896393,3,2
