timestamp,devID,soil,rain,temp,humi,geo,soil_diff_1h,geo_diff_30min,rain_ma_1h,rain_ma_6h,rain_ma_12h,rain_ma_24h,soil_ma_4h,soil_ma_8h,soil_ma_12h,soil_ma_16h,geo_ma_2min,geo_ma_4min,geo_ma_6min,geo_ma_8min,label
2025-11-20 00:01:00,105,39.09999847,0.0,29.29999924,78.80000305,0.352758616,,,-0.004,-0.051851852,-0.030114723,-0.020421394,28.79101571,32.52483417,33.68429505,34.19089886,5.560536093,4.851913263,4.712236876,4.823525222,
2025-11-20 00:02:00,109,25.0,0.0,34.0,64.40000153,2.106272995,,,0.0,0.0,0.0,-0.002378121,36.70601759,36.81583435,36.71571929,36.08444845,8.053151494,6.637249879,8.771067931,7.978018144,
2025-11-20 00:02:00,109,35.5,0.0,26.84999943,85.95000076,0.628499046,,,0.0,0.0,0.006443186,0.4179767,41.10527475,40.92160243,40.74060093,40.89878536,6.544543662,9.984278759,9.218718465,8.141700581,
2025-11-20 00:02:00,106,35.20000076,0.0,24.20000076,95.09999847,0.519563854,,,0.0,0.0,0.000755135,0.06839479,33.76918522,33.74606028,33.29392906,33.03658669,3.831775851,2.699541104,4.499919439,4.147250199,
2025-11-20 00:02:00,109,30.0,0.0,30.70000076,79.80000305,0.33070913,,,0.0,0.038040715,0.018849267,0.019185176,35.48182219,35.46469828,35.50782594,35.48989742,5.259090126,4.079024744,3.118671718,3.505321243,
2025-11-20 00:02:00,106,36.59999847,0.0,31.05000019,77.79999924,0.533062443,,,0.0,0.038020994,0.018844424,0.019182686,35.48270334,35.46513493,35.50810656,35.49010839,4.895549535,3.942641578,3.044797168,3.443399185,
2025-11-20 00:02:00,107,33.20000076,0.0,24.39999962,95.19999695,1.993981361,,,0.0,0.0,0.01900183,0.010188848,35.51085359,35.32052186,35.25609442,35.61296982,2.582429916,3.90683953,2.990969853,3.709769736,
2025-11-20 00:02:00,108,44.79999924,0.0,23.10000038,96.30000305,0.434226781,,,0.0,0.0,0.0,0.003089362,39.51544777,39.75481412,40.03131671,40.34910506,3.129672198,5.553039287,4.74628609,3.687610261,
2025-11-20 00:02:00,106,41.29999924,0.0,24.0,97.69999695,0.390229315,,,0.0,0.621808837,0.529008168,0.26460449,41.77716921,41.03604244,39.15726027,38.22801534,4.467795456,2.85015928,3.414035725,4.37237728,
2025-11-20 00:02:00,108,41.0,0.0,28.10000038,85.25,4.762687027,,,0.002085075,0.000350711,0.000170782,8.66e-05,32.9086787,33.10531993,33.24926608,33.26535142,11.66524811,8.210156847,7.045791952,6.209602044,
2025-11-20 00:02:00,107,31.29999924,0.0,24.20000076,98.69999695,13.11193085,,,0.0,0.0,-0.007211538,-0.007211538,34.14156611,33.0510272,26.712623,26.712623,4.981126941,3.896309516,5.975906231,7.133633062,
2025-11-20 00:02:00,107,31.29999924,0.0,23.84999943,99.04999924,13.18237665,,,0.0,0.0,0.0,-0.00536193,36.10215432,34.40363361,32.67356859,29.18687274,17.96375948,13.12838602,10.03858308,11.20353545,
2025-11-20 00:02:00,108,41.70000076,0.0,23.70000076,96.5,7.150795937,,,0.0,0.0,0.0,-0.004279601,36.67475135,35.60449984,34.72351527,30.76284636,11.35567681,12.14959826,9.102574132,10.48265657,
2025-11-20 00:02:00,109,27.0,0.0,30.39999962,71.45000076,0.409720719,,,0.0,0.0,0.0,0.0048648,33.75075593,33.82891036,33.82650368,33.86990122,2.811201109,3.972123028,4.252191437,4.036608514,
2025-11-20 00:02:00,109,34.29999924,0.0,31.99999905,69.0,0.424964413,,,0.0,0.0,0.0,0.0,39.90320413,39.69782738,39.72036761,39.83045736,6.287959682,5.800581159,6.266727823,5.184915861,
2025-11-20 00:02:00,109,31.89999962,0.0,28.0,89.80000305,0.46555838,,,0.005553822,0.00100615,0.00052097,0.000273386,36.79509117,37.63142844,38.35305497,38.62821448,4.158224584,2.206417948,2.107102365,3.179508031,
2025-11-20 00:03:00,105,46.29999924,0.0,24.5,97.19999695,0.309919685,,,0.0,1.053145506,0.541332976,0.266187536,42.79434415,39.46077476,38.15397367,37.46064701,6.485213756,4.934251524,4.372065382,4.350038411,
2025-11-20 00:03:00,108,41.70000076,0.0,31.29999924,78.59999847,10.13068008,,,-0.209486166,-0.054529464,-0.03104657,-0.023239918,29.29200929,32.96994849,34.15746059,34.32822888,5.799816211,7.470098022,7.339787188,7.113246734,
